id_education;cycle;type_solicitude;year;total
28050392;primaria;No admitidas;2020-2021;1
28050392;primaria;No admitidas;2021-2022;2
28050392;primaria;No admitidas;2022-2023;3
28050392;primaria;No admitidas;2023-2024;11
28050392;primaria;No admitidas;2024-2025;1
28040702;eso;Presentadas;2020-2021;183
28040702;eso;Presentadas;2021-2022;169
28040702;eso;Presentadas;2022-2023;145
28040702;eso;Presentadas;2023-2024;155
28040702;eso;Presentadas;2024-2025;143
28040702;eso;Admitidas;2020-2021;139
28040702;eso;Admitidas;2021-2022;139
28040702;eso;Admitidas;2022-2023;126
28040702;eso;Admitidas;2023-2024;129
28040702;eso;Admitidas;2024-2025;117
28040702;eso;No admitidas;2020-2021;44
28040702;eso;No admitidas;2021-2022;30
28040702;eso;No admitidas;2022-2023;19
28040702;eso;No admitidas;2023-2024;26
28040702;eso;No admitidas;2024-2025;26
28058664;bachillerato;Presentadas;2020-2021;51
28058664;bachillerato;Presentadas;2021-2022;23
28058664;bachillerato;Presentadas;2022-2023;29
28058664;bachillerato;Presentadas;2023-2024;26
28058664;bachillerato;Presentadas;2024-2025;26
28058664;bachillerato;Admitidas;2020-2021;47
28058664;bachillerato;Admitidas;2021-2022;0
28058664;bachillerato;Admitidas;2022-2023;0
28058664;bachillerato;Admitidas;2023-2024;5
28058664;bachillerato;Admitidas;2024-2025;10
28058664;bachillerato;No admitidas;2020-2021;4
28058664;bachillerato;No admitidas;2021-2022;23
28058664;bachillerato;No admitidas;2022-2023;29
28058664;bachillerato;No admitidas;2023-2024;21
28058664;bachillerato;No admitidas;2024-2025;16
28001769;bachillerato;Presentadas;2020-2021;6
28001769;bachillerato;Presentadas;2021-2022;12
28001769;bachillerato;Presentadas;2022-2023;23
28001769;bachillerato;Presentadas;2023-2024;38
28001769;bachillerato;Presentadas;2024-2025;27
28001769;bachillerato;Admitidas;2020-2021;4
28001769;bachillerato;Admitidas;2021-2022;0
28001769;bachillerato;Admitidas;2022-2023;0
28001769;bachillerato;Admitidas;2023-2024;4
28001769;bachillerato;Admitidas;2024-2025;0
28001769;bachillerato;No admitidas;2020-2021;2
28001769;bachillerato;No admitidas;2021-2022;12
28001769;bachillerato;No admitidas;2022-2023;23
28001769;bachillerato;No admitidas;2023-2024;34
28001769;bachillerato;No admitidas;2024-2025;27
28042851;infantil_ii_ciclo;Presentadas;2020-2021;56
28042851;infantil_ii_ciclo;Presentadas;2021-2022;40
28042851;infantil_ii_ciclo;Presentadas;2022-2023;43
28042851;infantil_ii_ciclo;Presentadas;2023-2024;51
28042851;infantil_ii_ciclo;Presentadas;2024-2025;37
28042851;infantil_ii_ciclo;Admitidas;2020-2021;54
28042851;infantil_ii_ciclo;Admitidas;2021-2022;39
28042851;infantil_ii_ciclo;Admitidas;2022-2023;43
28042851;infantil_ii_ciclo;Admitidas;2023-2024;50
28042851;infantil_ii_ciclo;Admitidas;2024-2025;34
28042851;infantil_ii_ciclo;No admitidas;2020-2021;2
28042851;infantil_ii_ciclo;No admitidas;2021-2022;1
28042851;infantil_ii_ciclo;No admitidas;2022-2023;0
28042851;infantil_ii_ciclo;No admitidas;2023-2024;1
28042851;infantil_ii_ciclo;No admitidas;2024-2025;3
28023108;primaria;Presentadas;2020-2021;5
28023108;primaria;Presentadas;2021-2022;4
28023108;primaria;Presentadas;2022-2023;10
28023108;primaria;Presentadas;2023-2024;6
28023108;primaria;Presentadas;2024-2025;15
28023108;primaria;Admitidas;2020-2021;3
28023108;primaria;Admitidas;2021-2022;0
28023108;primaria;Admitidas;2022-2023;4
28023108;primaria;Admitidas;2023-2024;0
28023108;primaria;Admitidas;2024-2025;6
28023108;primaria;No admitidas;2020-2021;2
28023108;primaria;No admitidas;2021-2022;4
28023108;primaria;No admitidas;2022-2023;6
28023108;primaria;No admitidas;2023-2024;6
28023108;primaria;No admitidas;2024-2025;9
28039815;primaria;Presentadas;2020-2021;4
28039815;primaria;Presentadas;2021-2022;25
28039815;primaria;Presentadas;2022-2023;8
28039815;primaria;Presentadas;2023-2024;11
28039815;primaria;Presentadas;2024-2025;16
28039815;primaria;Admitidas;2020-2021;2
28039815;primaria;Admitidas;2021-2022;18
28039815;primaria;Admitidas;2022-2023;2
28039815;primaria;Admitidas;2023-2024;2
28039815;primaria;Admitidas;2024-2025;10
28039815;primaria;No admitidas;2020-2021;2
28039815;primaria;No admitidas;2021-2022;7
28039815;primaria;No admitidas;2022-2023;6
28039815;primaria;No admitidas;2023-2024;9
28039815;primaria;No admitidas;2024-2025;6
28006056;primaria;Presentadas;2020-2021;8
28006056;primaria;Presentadas;2021-2022;13
28006056;primaria;Presentadas;2022-2023;30
28006056;primaria;Presentadas;2023-2024;18
28006056;primaria;Presentadas;2024-2025;26
28006056;primaria;Admitidas;2020-2021;4
28006056;primaria;Admitidas;2021-2022;5
28006056;primaria;Admitidas;2022-2023;10
28006056;primaria;Admitidas;2023-2024;3
28006056;primaria;Admitidas;2024-2025;0
28006056;primaria;No admitidas;2020-2021;4
28006056;primaria;No admitidas;2021-2022;8
28006056;primaria;No admitidas;2022-2023;20
28006056;primaria;No admitidas;2023-2024;15
28006056;primaria;No admitidas;2024-2025;26
28028805;infantil_ii_ciclo;Presentadas;2020-2021;37
28028805;infantil_ii_ciclo;Presentadas;2021-2022;39
28028805;infantil_ii_ciclo;Presentadas;2022-2023;28
28028805;infantil_ii_ciclo;Presentadas;2023-2024;29
28028805;infantil_ii_ciclo;Presentadas;2024-2025;33
28028805;infantil_ii_ciclo;Admitidas;2020-2021;36
28028805;infantil_ii_ciclo;Admitidas;2021-2022;38
28028805;infantil_ii_ciclo;Admitidas;2022-2023;27
28028805;infantil_ii_ciclo;Admitidas;2023-2024;29
28028805;infantil_ii_ciclo;Admitidas;2024-2025;31
28028805;infantil_ii_ciclo;No admitidas;2020-2021;1
28028805;infantil_ii_ciclo;No admitidas;2021-2022;1
28028805;infantil_ii_ciclo;No admitidas;2022-2023;1
28028805;infantil_ii_ciclo;No admitidas;2023-2024;0
28028805;infantil_ii_ciclo;No admitidas;2024-2025;2
28031041;primaria;Presentadas;2020-2021;2
28031041;primaria;Presentadas;2021-2022;10
28031041;primaria;Presentadas;2022-2023;8
28031041;primaria;Presentadas;2023-2024;7
28031041;primaria;Presentadas;2024-2025;9
28031041;primaria;Admitidas;2020-2021;0
28031041;primaria;Admitidas;2021-2022;0
28031041;primaria;Admitidas;2022-2023;1
28031041;primaria;Admitidas;2023-2024;0
28031041;primaria;Admitidas;2024-2025;2
28031041;primaria;No admitidas;2020-2021;2
28031041;primaria;No admitidas;2021-2022;10
28031041;primaria;No admitidas;2022-2023;7
28031041;primaria;No admitidas;2023-2024;7
28031041;primaria;No admitidas;2024-2025;7
28024848;primaria;Presentadas;2020-2021;1
28024848;primaria;Presentadas;2021-2022;5
28024848;primaria;Presentadas;2022-2023;6
28024848;primaria;Presentadas;2023-2024;8
28024848;primaria;Presentadas;2024-2025;1
28024848;primaria;Admitidas;2020-2021;1
28024848;primaria;Admitidas;2021-2022;5
28024848;primaria;Admitidas;2022-2023;6
28024848;primaria;Admitidas;2023-2024;6
28024848;primaria;Admitidas;2024-2025;0
28024848;primaria;No admitidas;2020-2021;0
28024848;primaria;No admitidas;2021-2022;0
28024848;primaria;No admitidas;2022-2023;0
28024848;primaria;No admitidas;2023-2024;2
28024848;primaria;No admitidas;2024-2025;1
28057076;eso;Presentadas;2020-2021;18
28057076;eso;Presentadas;2021-2022;16
28057076;eso;Presentadas;2022-2023;26
28057076;eso;Presentadas;2023-2024;18
28057076;eso;Presentadas;2024-2025;18
28057076;eso;Admitidas;2020-2021;7
28057076;eso;Admitidas;2021-2022;13
28057076;eso;Admitidas;2022-2023;15
28057076;eso;Admitidas;2023-2024;7
28057076;eso;Admitidas;2024-2025;10
28057076;eso;No admitidas;2020-2021;11
28057076;eso;No admitidas;2021-2022;3
28057076;eso;No admitidas;2022-2023;11
28057076;eso;No admitidas;2023-2024;11
28057076;eso;No admitidas;2024-2025;8
28020727;eso;Presentadas;2020-2021;47
28020727;eso;Presentadas;2021-2022;30
28020727;eso;Presentadas;2022-2023;55
28020727;eso;Presentadas;2023-2024;51
28020727;eso;Presentadas;2024-2025;48
28020727;eso;Admitidas;2020-2021;41
28020727;eso;Admitidas;2021-2022;13
28020727;eso;Admitidas;2022-2023;33
28020727;eso;Admitidas;2023-2024;18
28020727;eso;Admitidas;2024-2025;18
28020727;eso;No admitidas;2020-2021;6
28020727;eso;No admitidas;2021-2022;17
28020727;eso;No admitidas;2022-2023;22
28020727;eso;No admitidas;2023-2024;33
28020727;eso;No admitidas;2024-2025;30
28080037;eso;Presentadas;2020-2021;53
28080037;eso;Presentadas;2021-2022;132
28080037;eso;Presentadas;2022-2023;105
28080037;eso;Presentadas;2023-2024;195
28080037;eso;Presentadas;2024-2025;182
28080037;eso;Admitidas;2020-2021;49
28080037;eso;Admitidas;2021-2022;132
28080037;eso;Admitidas;2022-2023;102
28080037;eso;Admitidas;2023-2024;177
28080037;eso;Admitidas;2024-2025;154
28080037;eso;No admitidas;2020-2021;4
28080037;eso;No admitidas;2021-2022;0
28080037;eso;No admitidas;2022-2023;3
28080037;eso;No admitidas;2023-2024;18
28080037;eso;No admitidas;2024-2025;28
28028684;bachillerato;Presentadas;2020-2021;13
28028684;bachillerato;Presentadas;2021-2022;13
28028684;bachillerato;Presentadas;2022-2023;36
28028684;bachillerato;Presentadas;2023-2024;37
28028684;bachillerato;Presentadas;2024-2025;29
28028684;bachillerato;Admitidas;2020-2021;11
28028684;bachillerato;Admitidas;2021-2022;13
28028684;bachillerato;Admitidas;2022-2023;0
28028684;bachillerato;Admitidas;2023-2024;6
28028684;bachillerato;Admitidas;2024-2025;6
28028684;bachillerato;No admitidas;2020-2021;2
28028684;bachillerato;No admitidas;2021-2022;0
28028684;bachillerato;No admitidas;2022-2023;36
28028684;bachillerato;No admitidas;2023-2024;31
28028684;bachillerato;No admitidas;2024-2025;23
28069871;infantil_i_ciclo;Presentadas en el centro;2020-2021;34
28069871;infantil_i_ciclo;Presentadas en el centro;2021-2022;33
28069871;infantil_i_ciclo;Presentadas en el centro;2022-2023;22
28069871;infantil_i_ciclo;Presentadas en el centro;2023-2024;24
28069871;infantil_i_ciclo;Presentadas en el centro;2024-2025;18
28069871;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;22
28069871;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;31
28069871;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;22
28069871;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;22
28069871;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;16
28069871;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28069871;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;1
28069871;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;0
28069871;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;1
28069871;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;1
28069871;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;13
28069871;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;1
28069871;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;0
28069871;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;1
28069871;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;1
28044434;infantil_ii_ciclo;Presentadas;2020-2021;38
28044434;infantil_ii_ciclo;Presentadas;2021-2022;43
28044434;infantil_ii_ciclo;Presentadas;2022-2023;53
28044434;infantil_ii_ciclo;Presentadas;2023-2024;47
28044434;infantil_ii_ciclo;Presentadas;2024-2025;41
28044434;infantil_ii_ciclo;Admitidas;2020-2021;36
28044434;infantil_ii_ciclo;Admitidas;2021-2022;42
28044434;infantil_ii_ciclo;Admitidas;2022-2023;53
28044434;infantil_ii_ciclo;Admitidas;2023-2024;43
28044434;infantil_ii_ciclo;Admitidas;2024-2025;35
28044434;infantil_ii_ciclo;No admitidas;2020-2021;2
28044434;infantil_ii_ciclo;No admitidas;2021-2022;1
28044434;infantil_ii_ciclo;No admitidas;2022-2023;0
28044434;infantil_ii_ciclo;No admitidas;2023-2024;4
28044434;infantil_ii_ciclo;No admitidas;2024-2025;6
28038392;infantil_ii_ciclo;Presentadas;2020-2021;36
28038392;infantil_ii_ciclo;Presentadas;2021-2022;46
28038392;infantil_ii_ciclo;Presentadas;2022-2023;37
28038392;infantil_ii_ciclo;Presentadas;2023-2024;30
28038392;infantil_ii_ciclo;Presentadas;2024-2025;30
28038392;infantil_ii_ciclo;Admitidas;2020-2021;35
28038392;infantil_ii_ciclo;Admitidas;2021-2022;46
28038392;infantil_ii_ciclo;Admitidas;2022-2023;37
28038392;infantil_ii_ciclo;Admitidas;2023-2024;26
28038392;infantil_ii_ciclo;Admitidas;2024-2025;28
28038392;infantil_ii_ciclo;No admitidas;2020-2021;1
28038392;infantil_ii_ciclo;No admitidas;2021-2022;0
28038392;infantil_ii_ciclo;No admitidas;2022-2023;0
28038392;infantil_ii_ciclo;No admitidas;2023-2024;4
28038392;infantil_ii_ciclo;No admitidas;2024-2025;2
28073859;bachillerato;Presentadas;2020-2021;38
28073859;bachillerato;Presentadas;2021-2022;14
28073859;bachillerato;Presentadas;2022-2023;36
28073859;bachillerato;Presentadas;2023-2024;35
28073859;bachillerato;Presentadas;2024-2025;34
28073859;bachillerato;Admitidas;2020-2021;11
28073859;bachillerato;Admitidas;2021-2022;3
28073859;bachillerato;Admitidas;2022-2023;7
28073859;bachillerato;Admitidas;2023-2024;23
28073859;bachillerato;Admitidas;2024-2025;2
28073859;bachillerato;No admitidas;2020-2021;27
28073859;bachillerato;No admitidas;2021-2022;11
28073859;bachillerato;No admitidas;2022-2023;29
28073859;bachillerato;No admitidas;2023-2024;12
28073859;bachillerato;No admitidas;2024-2025;32
28002956;infantil_i_ciclo;Presentadas en el centro;2022-2023;31
28002956;infantil_i_ciclo;Presentadas en el centro;2023-2024;62
28002956;infantil_i_ciclo;Presentadas en el centro;2024-2025;60
28002956;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;14
28002956;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;30
28002956;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;34
28002956;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;3
28002956;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;4
28002956;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;3
28002956;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;14
28002956;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;28
28002956;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;22
28010898;primaria;Presentadas;2020-2021;7
28010898;primaria;Presentadas;2021-2022;10
28010898;primaria;Presentadas;2022-2023;15
28010898;primaria;Presentadas;2023-2024;7
28010898;primaria;Presentadas;2024-2025;7
28010898;primaria;Admitidas;2020-2021;6
28010898;primaria;Admitidas;2021-2022;4
28010898;primaria;Admitidas;2022-2023;13
28010898;primaria;Admitidas;2023-2024;6
28010898;primaria;Admitidas;2024-2025;4
28010898;primaria;No admitidas;2020-2021;1
28010898;primaria;No admitidas;2021-2022;6
28010898;primaria;No admitidas;2022-2023;2
28010898;primaria;No admitidas;2023-2024;1
28010898;primaria;No admitidas;2024-2025;3
28004965;primaria;Presentadas;2020-2021;5
28004965;primaria;Presentadas;2021-2022;13
28004965;primaria;Presentadas;2022-2023;6
28004965;primaria;Presentadas;2023-2024;14
28004965;primaria;Presentadas;2024-2025;4
28004965;primaria;Admitidas;2020-2021;4
28004965;primaria;Admitidas;2021-2022;10
28004965;primaria;Admitidas;2022-2023;5
28004965;primaria;Admitidas;2023-2024;6
28004965;primaria;Admitidas;2024-2025;1
28004965;primaria;No admitidas;2020-2021;1
28004965;primaria;No admitidas;2021-2022;3
28004965;primaria;No admitidas;2022-2023;1
28004965;primaria;No admitidas;2023-2024;8
28004965;primaria;No admitidas;2024-2025;3
28005091;primaria;Presentadas;2020-2021;3
28005091;primaria;Presentadas;2021-2022;7
28005091;primaria;Presentadas;2022-2023;5
28005091;primaria;Presentadas;2023-2024;11
28005091;primaria;Presentadas;2024-2025;5
28005091;primaria;Admitidas;2020-2021;1
28005091;primaria;Admitidas;2021-2022;3
28005091;primaria;Admitidas;2022-2023;3
28005091;primaria;Admitidas;2023-2024;4
28005091;primaria;Admitidas;2024-2025;2
28005091;primaria;No admitidas;2020-2021;2
28005091;primaria;No admitidas;2021-2022;4
28005091;primaria;No admitidas;2022-2023;2
28005091;primaria;No admitidas;2023-2024;7
28005091;primaria;No admitidas;2024-2025;3
28035585;infantil_ii_ciclo;Presentadas;2020-2021;42
28035585;infantil_ii_ciclo;Presentadas;2021-2022;46
28035585;infantil_ii_ciclo;Presentadas;2022-2023;33
28035585;infantil_ii_ciclo;Presentadas;2023-2024;20
28035585;infantil_ii_ciclo;Presentadas;2024-2025;22
28035585;infantil_ii_ciclo;Admitidas;2020-2021;39
28035585;infantil_ii_ciclo;Admitidas;2021-2022;43
28035585;infantil_ii_ciclo;Admitidas;2022-2023;31
28035585;infantil_ii_ciclo;Admitidas;2023-2024;19
28035585;infantil_ii_ciclo;Admitidas;2024-2025;20
28035585;infantil_ii_ciclo;No admitidas;2020-2021;3
28035585;infantil_ii_ciclo;No admitidas;2021-2022;3
28035585;infantil_ii_ciclo;No admitidas;2022-2023;2
28035585;infantil_ii_ciclo;No admitidas;2023-2024;1
28035585;infantil_ii_ciclo;No admitidas;2024-2025;2
28037053;eso;Presentadas;2020-2021;134
28037053;eso;Presentadas;2021-2022;132
28037053;eso;Presentadas;2022-2023;96
28037053;eso;Presentadas;2023-2024;110
28037053;eso;Presentadas;2024-2025;92
28037053;eso;Admitidas;2020-2021;123
28037053;eso;Admitidas;2021-2022;117
28037053;eso;Admitidas;2022-2023;83
28037053;eso;Admitidas;2023-2024;90
28037053;eso;Admitidas;2024-2025;78
28037053;eso;No admitidas;2020-2021;11
28037053;eso;No admitidas;2021-2022;15
28037053;eso;No admitidas;2022-2023;13
28037053;eso;No admitidas;2023-2024;20
28037053;eso;No admitidas;2024-2025;14
28025026;bachillerato;Presentadas;2020-2021;18
28025026;bachillerato;Presentadas;2021-2022;11
28025026;bachillerato;Presentadas;2022-2023;14
28025026;bachillerato;Presentadas;2023-2024;29
28025026;bachillerato;Presentadas;2024-2025;26
28025026;bachillerato;Admitidas;2020-2021;15
28025026;bachillerato;Admitidas;2021-2022;8
28025026;bachillerato;Admitidas;2022-2023;1
28025026;bachillerato;Admitidas;2023-2024;2
28025026;bachillerato;Admitidas;2024-2025;18
28025026;bachillerato;No admitidas;2020-2021;3
28025026;bachillerato;No admitidas;2021-2022;3
28025026;bachillerato;No admitidas;2022-2023;13
28025026;bachillerato;No admitidas;2023-2024;27
28025026;bachillerato;No admitidas;2024-2025;8
28047186;infantil_i_ciclo;Presentadas en el centro;2020-2021;28
28047186;infantil_i_ciclo;Presentadas en el centro;2021-2022;27
28047186;infantil_i_ciclo;Presentadas en el centro;2022-2023;27
28047186;infantil_i_ciclo;Presentadas en el centro;2023-2024;27
28047186;infantil_i_ciclo;Presentadas en el centro;2024-2025;24
28047186;infantil_i_ciclo;Admitidas (presentadas en el centro);2020-2021;24
28047186;infantil_i_ciclo;Admitidas (presentadas en el centro);2021-2022;21
28047186;infantil_i_ciclo;Admitidas (presentadas en el centro);2022-2023;25
28047186;infantil_i_ciclo;Admitidas (presentadas en el centro);2023-2024;26
28047186;infantil_i_ciclo;Admitidas (presentadas en el centro);2024-2025;20
28047186;infantil_i_ciclo;Admitidas (presentadas en otro centro);2020-2021;0
28047186;infantil_i_ciclo;Admitidas (presentadas en otro centro);2021-2022;2
28047186;infantil_i_ciclo;Admitidas (presentadas en otro centro);2022-2023;0
28047186;infantil_i_ciclo;Admitidas (presentadas en otro centro);2023-2024;0
28047186;infantil_i_ciclo;Admitidas (presentadas en otro centro);2024-2025;0
28047186;infantil_i_ciclo;No admitidas (presentadas en el centro);2020-2021;5
28047186;infantil_i_ciclo;No admitidas (presentadas en el centro);2021-2022;4
28047186;infantil_i_ciclo;No admitidas (presentadas en el centro);2022-2023;2
28047186;infantil_i_ciclo;No admitidas (presentadas en el centro);2023-2024;1
28047186;infantil_i_ciclo;No admitidas (presentadas en el centro);2024-2025;4
