id;clave;address;id_municipality;name_short;utm_x;utm_y;name_large;description_short;description_large;tag;url;municipality_name;id_vial;latitude;longitude
28068372;EEI;Calle Antonio Machado, 5;28149;Petirrojo;431780;4450715;Escuela de Educación Infantil EEI Petirrojo. Calle Antonio Machado, 5. Torrejón de la Calzada;EEI;Escuela de Educación Infantil;EEI Petirrojo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068372;Torrejón de la Calzada;149C0001;-3.801593054965287;40.20406593765544
28068384;EEI;Calle Mayor, 71;28154;El Sastrecillo Valiente;469624;4472313;Escuela de Educación Infantil EEI El Sastrecillo Valiente. Calle Mayor, 71. Torres de la Alameda;EEI;Escuela de Educación Infantil;EEI El Sastrecillo Valiente;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068384;Torres de la Alameda;154A0089;-3.357960431098158;40.40087078433771
28068724;EA;Calle Caño, 8;28056;Fresnedillas de la Oliva;400834;4482379;Escuela de Educación Artística EA Fresnedillas de la Oliva. Calle Caño, 8. Fresnedillas de la Oliva;E MUN. MUS-DANZA;Escuela de Educación Artística;EA Fresnedillas de la Oliva;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068724;Fresnedillas de la Oliva;05600078;-4.170070334033344;40.48618732462129
28068736;EOI;Calle Alianza, 20-24;28079;Villaverde - El Espinillo;441655;4467642;Escuela Oficial Idiomas EOI Villaverde - El Espinillo. Calle Alianza, 20-24. Madrid;EXEOI;Escuela Oficial Idiomas;EOI Villaverde - El Espinillo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068736;Madrid;07911847;-3.6871112778548416;40.357301793249285
28068773;EEI;Calle Virtudes, 32-34;28009;El Principito;458197;4493689;Escuela de Educación Infantil EEI El Principito. Calle Virtudes, 32-34. Algete;EEI;Escuela de Educación Infantil;EEI El Principito;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068773;Algete;00900093;-3.494026226730573;40.592945336134335
28068891;EEI;Calle Portugal, s/n (Peñas Albas);28172;Los Almendros;469533;4477600;Escuela de Educación Infantil EEI Los Almendros. Calle Portugal, s/n (Peñas Albas). Villalbilla;EEI-CN;Escuela de Educación Infantil;EEI Los Almendros;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068891;Villalbilla;17200365;-3.3592861243475878;40.44849784426794
28069169;CEIP;Calle Embalse de Navacerrada, 60;28079;Loyola de Palacio;449188;4467917;Colegio Infantil y Primaria CEIP Loyola de Palacio. Calle Embalse de Navacerrada, 60. Madrid;CP INF-PRI-SEC;Colegio Infantil y Primaria;CEIP Loyola de Palacio;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069169;Madrid;079C0412;-3.5984242631080314;40.36027220121727
28069170;CEIP;Calle Ruperto Chapí, 1;28113;Dos de Mayo;440438;4456471;Colegio Infantil y Primaria CEIP Dos de Mayo. Calle Ruperto Chapí, 1. Pinto;CP INF-PRI;Colegio Infantil y Primaria;CEIP Dos de Mayo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069170;Pinto;113C0029;-3.7004022157253957;40.25658015291929
28069182;CEIP;Calle Reinosa, 24;28058;Manuel de Falla;431550;4461233;Colegio Infantil y Primaria CEIP Manuel de Falla. Calle Reinosa, 24. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Manuel de Falla;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069182;Fuenlabrada;058A0405;-3.805417841721965;40.298798802666376
28069194;CEIP;Calle Bernardo Atxaga, 1;28123;José Iturzaeta;456019;4466651;Colegio Infantil y Primaria CEIP José Iturzaeta. Calle Bernardo Atxaga, 1. Rivas-Vaciamadrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP José Iturzaeta;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069194;Rivas-Vaciamadrid;12300814;-3.5178901438445034;40.34925523166769
28069212;CEIP;Calle Humanes de Madrid, 12;28074;Ángel González;432893;4462469;Colegio Infantil y Primaria CEIP Ángel González. Calle Humanes de Madrid, 12. Leganés;CP INF-PRI;Colegio Infantil y Primaria;CEIP Ángel González;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069212;Leganés;074C0052;-3.7897465150103917;40.31004219613203
28069340;CEIP;Calle José Echegaray, 59;28065;Daoiz y Velarde;443371;4463556;Colegio Infantil y Primaria CEIP Daoiz y Velarde. Calle José Echegaray, 59. Getafe;CP INF-PRI;Colegio Infantil y Primaria;CEIP Daoiz y Velarde;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069340;Getafe;065C0010;-3.6665414340601794;40.32061068691528
28069391;IES;Calle Valdehondillo, 8;28073;Fernando Fernán Gómez;430368;4456619;Instituto de Educación Secundaria IES Fernando Fernán Gómez. Calle Valdehondillo, 8. Humanes de Madrid;IES;Instituto de Educación Secundaria;IES Fernando Fernán Gómez;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069391;Humanes de Madrid;073A0190;-3.8188229391258504;40.25713617866812
28069431;IES;Calle Pintor Velázquez, 64;28092;Escuela de Hostelería y Turismo Simone Ortega;425061;4463766;Instituto de Educación Secundaria IES Escuela de Hostelería y Turismo Simone Ortega. Calle Pintor Velázquez, 64. Móstoles;CP IFP;Instituto de Educación Secundaria;IES Escuela de Hostelería y Turismo Simone Ortega;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069431;Móstoles;092A0294;-3.8820593721232832;40.32106000925379
28069561;EA;Pasaje de Tortosa, 4;28079;Arganzuela;441225;4473023;Escuela de Educación Artística EA Arganzuela. Pasaje de Tortosa, 4. Madrid;E MUN.MUSICA;Escuela de Educación Artística;EA Arganzuela;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069561;Madrid;07906097;-3.6926712401516055;40.405746595801624
28069571;EA;Avda Salvador Sánchez Frascuelo, 26;28090;Moralzarzal;418339;4503671;Escuela de Educación Artística EA Moralzarzal. Avda Salvador Sánchez Frascuelo, 26. Moralzarzal;E MUN. MUS-DANZA;Escuela de Educación Artística;EA Moralzarzal;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069571;Moralzarzal;090A0241;-3.9663140716307335;40.67988375680349
28069595;EA;Cmno Alcalá, s/n;28032;Camarma de Esteruelas;468041;4488363;Escuela de Educación Artística EA Camarma de Esteruelas. Cmno Alcalá, s/n. Camarma de Esteruelas;E MUN.MUSICA;Escuela de Educación Artística;EA Camarma de Esteruelas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069595;Camarma de Esteruelas;03200224;-3.3774233343412776;40.54540387376169
28069704;CEE;Calle Reinosa, 26;28058;Sor Juana Inés de la Cruz;431475;4461334;Centro de Educación Especial CEE Sor Juana Inés de la Cruz. Calle Reinosa, 26. Fuenlabrada;CP EE;Centro de Educación Especial;CEE Sor Juana Inés de la Cruz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069704;Fuenlabrada;058A0405;-3.806311064186772;40.299702508773585
28069716;CEIP;Calle Joaquín Turina, 34;28080;Santa Catalina;426546;4477944;Colegio Infantil y Primaria CEIP Santa Catalina. Calle Joaquín Turina, 34. Majadahonda;CP INF-PRI;Colegio Infantil y Primaria;CEIP Santa Catalina;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069716;Majadahonda;08000030;-3.866216909976796;40.4489098182679
28069728;CEIP;Avda Las Naciones, 45;28058;Victor Jara;431621;4459123;Colegio Infantil y Primaria CEIP Victor Jara. Avda Las Naciones, 45. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Victor Jara;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069728;Fuenlabrada;058A0336;-3.8043571189355836;40.27979676167149
28069741;CEIP;Calle León Felipe, 32;28014;Benito Pérez Galdós;462102;4461084;Colegio Infantil y Primaria CEIP Benito Pérez Galdós. Calle León Felipe, 32. Arganda del Rey;CP INF-PRI;Colegio Infantil y Primaria;CEIP Benito Pérez Galdós;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069741;Arganda del Rey;014A0219;-3.4459329673883827;40.299400539771696
28069753;CEIP;Cmno Molino, 1;28058;Juan de la Cierva;430796;4459692;Colegio Infantil y Primaria CEIP Juan de la Cierva. Cmno Molino, 1. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Juan de la Cierva;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069753;Fuenlabrada;058A0319;-3.8141223413157657;40.284854703939864
28069820;CEIP;Calle Puente la Reina, s/n;28079;Leopoldo Calvo-Sotelo;442817;4483568;Colegio Infantil y Primaria CEIP Leopoldo Calvo-Sotelo. Calle Puente la Reina, s/n. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Leopoldo Calvo-Sotelo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069820;Madrid;07945738;-3.6748602732915816;40.50085177604528
28069844;IES;Cmno Molino, 3;28058;Jimena Menendez Pidal;430712;4459705;Instituto de Educación Secundaria IES Jimena Menendez Pidal. Cmno Molino, 3. Fuenlabrada;IES;Instituto de Educación Secundaria;IES Jimena Menendez Pidal;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069844;Fuenlabrada;058A0319;-3.8151118372912354;40.28496485680146
28069871;EEI;Calle Fray José de Almonacid, 13;28151;Torrelaguna (Programa de Casa de Niños);454714;4519490;Escuela de Educación Infantil EEI Torrelaguna (Programa de Casa de Niños). Calle Fray José de Almonacid, 13. Torrelaguna;EEI-CN;Escuela de Educación Infantil;EEI Torrelaguna (Programa de Casa de Niños);https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069871;Torrelaguna;151A0048;-3.5370505913292525;40.82518510661639
28070111;EEI;Calle Molino, 5;28075;El Columpio;464898;4470392;Escuela de Educación Infantil EEI El Columpio. Calle Molino, 5. Loeches;EEI;Escuela de Educación Infantil;EEI El Columpio;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070111;Loeches;075A0060;-3.413545952665058;40.38337876397326
28070123;EEI;Calle Miró, 1;28160;Las Meninas;410031;4483925;Escuela de Educación Infantil EEI Las Meninas. Calle Miró, 1. Valdemorillo;EEI;Escuela de Educación Infantil;EEI Las Meninas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070123;Valdemorillo;16010152;-4.061792032449028;40.50116049214213
28070196;EEI;Calle Pinos, 13;28007;Los Pinos de Maeve;429607;4465706;Escuela de Educación Infantil EEI Los Pinos de Maeve. Calle Pinos, 13. Alcorcón;EEI;Escuela de Educación Infantil;EEI Los Pinos de Maeve;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070196;Alcorcón;00702546;-3.8287705247349315;40.33893179615934
28070202;EEI;Calle Copenhague, 55 (Centro Cívico Margarita Burón);28007;Campanilla;428107;4465928;Escuela de Educación Infantil EEI Campanilla. Calle Copenhague, 55 (Centro Cívico Margarita Burón). Alcorcón;EEI;Escuela de Educación Infantil;EEI Campanilla;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070202;Alcorcón;00702602;-3.8464539311265153;40.34080375966432
28070214;EEI;Calle Madroños, 1;28007;Mago de Oz;428673;4465513;Escuela de Educación Infantil EEI Mago de Oz. Calle Madroños, 1. Alcorcón;EEI;Escuela de Educación Infantil;EEI Mago de Oz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070214;Alcorcón;00702549;-3.8397442861861064;40.33711388555454
28070238;EEI;Calle Guanabacoa, 4;28065;Santa Madre Maravillas;437137;4463709;Escuela de Educación Infantil EEI Santa Madre Maravillas. Calle Guanabacoa, 4. Getafe;EEI;Escuela de Educación Infantil;EEI Santa Madre Maravillas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070238;Getafe;065C0068;-3.7399271464952264;40.321542963702846
28070241;EEI;Calle Alcalde Pedro González González, 26;28074;La Comba;433064;4463065;Escuela de Educación Infantil EEI La Comba. Calle Alcalde Pedro González González, 26. Leganés;EEI;Escuela de Educación Infantil;EEI La Comba;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070241;Leganés;074C0044;-3.7877966787480566;40.315424958608475
28070251;EEI;Avda Guadarrama, 32;28080;Tacataca;426046;4481474;Escuela de Educación Infantil EEI Tacataca. Avda Guadarrama, 32. Majadahonda;EEI;Escuela de Educación Infantil;EEI Tacataca;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070251;Majadahonda;08000304;-3.87252398027389;40.480663836078854
28070263;EEI;Avda José Hierro, 88;28123;El Arlequín;455268;4466193;Escuela de Educación Infantil EEI El Arlequín. Avda José Hierro, 88. Rivas-Vaciamadrid;EEI;Escuela de Educación Infantil;EEI El Arlequín;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070263;Rivas-Vaciamadrid;12300720;-3.52670095795521;40.34508923177318
28070299;EEI;Avda Conde de Belmonte, s/n;28019;Las Brisas;471627;4442506;Escuela de Educación Infantil EEI Las Brisas. Avda Conde de Belmonte, s/n. Belmonte de Tajo;EEI;Escuela de Educación Infantil;EEI Las Brisas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070299;Belmonte de Tajo;01900145;-3.3330371959008906;40.132403219351474
28070317;EEI;Calle Retamar, s/n;28050;Sol y Luna;428041;4450048;Escuela de Educación Infantil EEI Sol y Luna. Calle Retamar, s/n. Cubas de la Sagra;EEI-CN;Escuela de Educación Infantil;EEI Sol y Luna;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070317;Cubas de la Sagra;05000212;-3.8454476952176537;40.197744717142676
28070342;EEI;Calle San Isidro, 41;28141;Juana Llandres;413172;4466975;Escuela de Educación Infantil EEI Juana Llandres. Calle San Isidro, 41. Sevilla la Nueva;EEI;Escuela de Educación Infantil;EEI Juana Llandres;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070342;Sevilla la Nueva;14100119;-4.0224138163405145;40.348814622859
28070354;EEI;Calle Tristana, 2;28079;El Trébol;444436;4470456;Escuela de Educación Infantil EEI El Trébol. Calle Tristana, 2. Madrid;EEI;Escuela de Educación Infantil;EEI El Trébol;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070354;Madrid;07945185;-3.654607602297971;40.38284202102736
28070366;EEI;Avda Alcalde José Aranda c/v Calle Polvoranca;28007;Sueños;430182;4466139;Escuela de Educación Infantil EEI Sueños. Avda Alcalde José Aranda c/v Calle Polvoranca. Alcorcón;EEI;Escuela de Educación Infantil;EEI Sueños;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070366;Alcorcón;00702361;-3.8220487831363172;40.342880712584794
28070640;EEI;Calle Óbolo, 14;28079;Las Amapolas;437067;4469141;Escuela de Educación Infantil EEI Las Amapolas. Calle Óbolo, 14. Madrid;EEI;Escuela de Educación Infantil;EEI Las Amapolas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070640;Madrid;079C0019;-3.7412865408564815;40.37047190451709
28070652;EEI;Calle Samaniego, 22;28079;Las Mercedes;450781;4477017;Escuela de Educación Infantil EEI Las Mercedes. Calle Samaniego, 22. Madrid;EEI;Escuela de Educación Infantil;EEI Las Mercedes;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070652;Madrid;07905351;-3.580367672928214;40.44234704398981
28070664;EEI;Bulv Indalecio Prieto, 16;28079;Cielo Azul;447271;4472548;Escuela de Educación Infantil EEI Cielo Azul. Bulv Indalecio Prieto, 16. Madrid;EEI;Escuela de Educación Infantil;EEI Cielo Azul;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070664;Madrid;07945424;-3.6213831723677328;40.40187237053187
28070691;CEIPS;Avda Memorial de la Paz de Hiroshima, 5;28013;Maestro Rodrigo;449095;4435240;Colegio Infantil, Primaria y Secundaria CEIPS Maestro Rodrigo. Avda Memorial de la Paz de Hiroshima, 5. Aranjuez;CP INF-PRI-SEC;Colegio Infantil, Primaria y Secundaria;CEIPS Maestro Rodrigo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070691;Aranjuez;01301227;-3.5969308907303885;40.065880146973605
28070706;CEIP;Calle Berlín c/v a Avda Atenas;28007;Chaves Nogales;428743;4466533;Colegio Infantil y Primaria CEIP Chaves Nogales. Calle Berlín c/v a Avda Atenas. Alcorcón;CP INF-PRI;Colegio Infantil y Primaria;CEIP Chaves Nogales;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070706;Alcorcón;00702590;-3.8390340829245777;40.34630833278083
28070718;CEIP;Calle Gonzalo Torrente Ballester, 74;28005;Ernest Hemingway;469281;4483392;Colegio Infantil y Primaria CEIP Ernest Hemingway. Calle Gonzalo Torrente Ballester, 74. Alcalá de Henares;CP INF-PRI;Colegio Infantil y Primaria;CEIP Ernest Hemingway;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070718;Alcalá de Henares;00502655;-3.362538346385104;40.500668010298014
28070721;CEIPS;Calle Montserrat Roig, 8;28148;Beethoven;462737;4478529;Colegio Infantil, Primaria y Secundaria CEIPS Beethoven. Calle Montserrat Roig, 8. Torrejón de Ardoz;CP INF-PRI;Colegio Infantil, Primaria y Secundaria;CEIPS Beethoven;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070721;Torrejón de Ardoz;148C0053;-3.4394813408106266;40.45659019136742
28070731;CEIP;Avda Europa, 4;28058;Francisco de Goya;431440;4460139;Colegio Infantil y Primaria CEIP Francisco de Goya. Avda Europa, 4. Fuenlabrada;CP INF-PRI;Colegio Infantil y Primaria;CEIP Francisco de Goya;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070731;Fuenlabrada;058A0162;-3.806594845787854;40.28893454182747
28070913;EEI;Calle Titanio, 7;28079;Amanecer;449011;4472548;Escuela de Educación Infantil EEI Amanecer. Calle Titanio, 7. Madrid;EEI;Escuela de Educación Infantil;EEI Amanecer;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070913;Madrid;07945848;-3.6008792868782935;40.40198074088251
28070925;EEI;Calle Telémaco, 2;28148;La Cigarra y la Hormiga;459847;4477801;Escuela de Educación Infantil EEI La Cigarra y la Hormiga. Calle Telémaco, 2. Torrejón de Ardoz;EEI;Escuela de Educación Infantil;EEI La Cigarra y la Hormiga;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070925;Torrejón de Ardoz;14810068;-3.473519013980802;40.44989718590467
28070937;EEI;Calle Ernest Lluch, 1;28058;El Bonsai;430517;4460140;Escuela de Educación Infantil EEI El Bonsai. Calle Ernest Lluch, 1. Fuenlabrada;EEI;Escuela de Educación Infantil;EEI El Bonsai;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070937;Fuenlabrada;058C0034;-3.8174528272419437;40.288867343969486
28070962;IES;Avda Nuevo Versalles, 4;28058;Carpe Diem;429385;4460696;Instituto de Educación Secundaria IES Carpe Diem. Avda Nuevo Versalles, 4. Fuenlabrada;IES;Instituto de Educación Secundaria;IES Carpe Diem;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070962;Fuenlabrada;05810253;-3.8308305899494086;40.29378116077489
28070974;IES;Avda Sistema Solar, 8;28106;Nicolás Copérnico;435172;4452908;Instituto de Educación Secundaria IES Nicolás Copérnico. Avda Sistema Solar, 8. Parla;IES;Instituto de Educación Secundaria;IES Nicolás Copérnico;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070974;Parla;106C0048;-3.761961320945306;40.224091072389065
28070986;CEIP;Calle Jaime I El Conquistador, 143;28106;Madre Teresa de Calcuta;435926;4454179;Colegio Infantil y Primaria CEIP Madre Teresa de Calcuta. Calle Jaime I El Conquistador, 143. Parla;CP INF-PRI;Colegio Infantil y Primaria;CEIP Madre Teresa de Calcuta;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070986;Parla;106C0032;-3.7532266841086095;40.23559908320018
28070998;EEI;Calle Portugalete, 6;28079;Las Azaleas;446116;4475242;Escuela de Educación Infantil EEI Las Azaleas. Calle Portugalete, 6. Madrid;EEI;Escuela de Educación Infantil;EEI Las Azaleas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070998;Madrid;07904889;-3.63522163002879;40.42606760115194
28071000;EEI;Calle Gainza, 46;28079;La Oliva;439330;4468573;Escuela de Educación Infantil EEI La Oliva. Calle Gainza, 46. Madrid;EEI;Escuela de Educación Infantil;EEI La Oliva;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071000;Madrid;07902426;-3.7145786675258647;40.365522840880985
28071012;EEI;Paseo Los TiLos, 20;28068;Los Tilos;407244;4502617;Escuela de Educación Infantil EEI Los Tilos. Paseo Los TiLos, 20. Guadarrama;EEI;Escuela de Educación Infantil;EEI Los Tilos;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071012;Guadarrama;06801530;-4.097426616012325;40.66921691235444
28071024;EEI;Calle Emilia Pardo Bazán, 6;28134;Sanserito;447291;4490194;Escuela de Educación Infantil EEI Sanserito. Calle Emilia Pardo Bazán, 6. San Sebastián de los Reyes;EEI;Escuela de Educación Infantil;EEI Sanserito;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071024;San Sebastián de los Reyes;134C0025;-3.622614477091477;40.560837970329736
28071036;EEI;Calle Mayor, 47;28048;El Sauce Llorón;477671;4474931;Escuela de Educación Infantil EEI El Sauce Llorón. Calle Mayor, 47. Corpa;EEI-CN;Escuela de Educación Infantil;EEI El Sauce Llorón;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071036;Corpa;04800030;-3.263225032634126;40.42471118597634
28071103;EA;Calle Real, 8;28087;Los Molinos;409303;4507384;Escuela de Educación Artística EA Los Molinos. Calle Real, 8. Molinos (Los);E MUN.MUSICA;Escuela de Educación Artística;EA Los Molinos;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071103;Molinos (Los);087A0139;-4.0737591134132005;40.71238289584975
28071115;EA;Calle Maestro Enrique Gullón, 6;28031;Cadalso de los Vidrios;377522;4462427;Escuela de Educación Artística EA Cadalso de los Vidrios. Calle Maestro Enrique Gullón, 6. Cadalso de los Vidrios;E MUN. MUS-DANZA;Escuela de Educación Artística;EA Cadalso de los Vidrios;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071115;Cadalso de los Vidrios;03100182;-4.441219131014719;40.30338162984085
28071127;EA;Trva Celestino Martín, s/n;28057;Serracines;466122;4496834;Escuela de Educación Artística EA Serracines. Trva Celestino Martín, s/n. Fresno de Torote;E MUN. MUS-DANZA;Escuela de Educación Artística;EA Serracines;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071127;Fresno de Torote;05700177;-3.4005404279964377;40.62164007610654
28071139;EA;Calle Téllez, 31;28079;Placido Domingo;442420;4472521;Escuela de Educación Artística EA Placido Domingo. Calle Téllez, 31. Madrid;E MUN. MUS-DANZA;Escuela de Educación Artística;EA Placido Domingo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071139;Madrid;07905994;-3.678543539399923;40.401307814678596
28071140;EA;Calle Alfonso Fernández, s/n c/v Calle Lonja de la Seda, 4;28079;Isaac Albéniz;435870;4468663;Escuela de Educación Artística EA Isaac Albéniz. Calle Alfonso Fernández, s/n c/v Calle Lonja de la Seda, 4. Madrid;E MUN.MUSICA;Escuela de Educación Artística;EA Isaac Albéniz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071140;Madrid;079C0335;-3.7553367546331144;40.36607463913105
28071152;EEI;Calle Soria, 2;28002;La Espiga;459105;4486884;Escuela de Educación Infantil EEI La Espiga. Calle Soria, 2. Ajalvir;EEI;Escuela de Educación Infantil;EEI La Espiga;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071152;Ajalvir;002A0085;-3.482855169755391;40.531687182682454
28071206;CEIP;Calle Carranque s/n;28017;Manuel José Quintana;421315;4451145;Colegio Infantil y Primaria CEIP Manuel José Quintana. Calle Carranque s/n. Batres;CP INF-PRI;Colegio Infantil y Primaria;CEIP Manuel José Quintana;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071206;Batres;017C0002;-3.9245965332888257;40.207022770559135
28071310;IES;Calle Doctores El Molar, 1 c/v Calle Santa Águedan;28086;Cortes de Cádiz;450654;4510093;Instituto de Educación Secundaria IES Cortes de Cádiz. Calle Doctores El Molar, 1 c/v Calle Santa Águedan. Molar (El);IES;Instituto de Educación Secundaria;IES Cortes de Cádiz;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071310;Molar (El);086C0026;-3.584453681402884;40.74030173753273
28071361;CEIP;Calle Triacastela, 1;28079;Josep Tarradellas;443212;4484588;Colegio Infantil y Primaria CEIP Josep Tarradellas. Calle Triacastela, 1. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Josep Tarradellas;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071361;Madrid;07945785;-3.6702903489813252;40.510067466968934
28071371;CEIP;Calle Tejo, 5;28079;Plácido Domingo;442438;4472092;Colegio Infantil y Primaria CEIP Plácido Domingo. Calle Tejo, 5. Madrid;CP INF-PRI;Colegio Infantil y Primaria;CEIP Plácido Domingo;https://gestiona.comunidad.madrid/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071371;Madrid;07911708;-3.678292646826939;40.39744439267931
